chr1	17369	17605	2	2	1	3	6	57
chr1	17743	17914	2	2	1	2	10	57
chr1	18062	18267	2	2	1	0	11	57
chr1	18367	24737	2	2	1	0	10	54
chr1	18370	18500	2	2	0	0	10	54
chr1	18555	24737	2	2	0	0	4	31
chr1	24892	29320	2	2	0	0	1	39
chr1	35175	35276	2	2	1	0	1	25
chr1	35482	35720	2	2	1	0	4	41
chr1	134994	146209	1	3	0	0	4	59
chr1	143012	146385	2	2	1	2	10	62
chr1	146510	146641	2	2	1	1	1	49
chr1	146510	153353	2	2	0	0	1	60
chr1	146510	155766	2	2	1	0	1	23
chr1	146510	749237	2	2	0	0	5	36
chr1	146812	155766	2	2	0	1	1	56
chr1	149073	155766	2	2	0	1	0	56
chr1	149073	756076	2	2	0	0	4	56
chr1	155832	164262	2	2	1	1	5	62
chr1	164792	165883	2	2	1	0	13	52
chr1	165943	168099	2	2	1	1	13	59
chr1	168166	169048	2	2	1	1	6	57
chr1	169265	172556	2	2	1	0	2	45
chr1	172689	173752	2	2	1	0	4	57
chr1	187891	188129	2	2	1	0	5	57
chr1	188267	188438	2	2	1	0	3	36
chr1	188585	188790	2	2	1	0	3	53
chr1	188893	189023	2	2	0	0	3	51
chr1	189078	195262	2	2	0	0	1	22
chr1	485209	501555	2	2	0	0	3	52
chr1	490977	504803	1	3	0	0	4	59
chr1	498306	498398	2	2	1	0	1	38
chr1	501621	502861	2	2	1	0	3	52
chr1	501621	504979	2	2	0	0	8	62
chr1	501621	746694	2	2	0	0	7	62
chr1	502244	502464	2	2	1	0	1	6
chr1	502956	504979	2	2	1	1	0	54
chr1	504784	504979	2	2	0	0	1	17
chr1	505104	511945	2	2	0	0	1	60
chr1	505104	514358	2	2	1	1	4	57
chr1	505104	749237	2	2	0	0	15	54
chr1	507670	756076	2	2	0	0	5	56
chr1	514424	522858	2	2	0	0	7	62
chr1	514424	764722	2	2	0	0	6	62
chr1	516846	517213	2	2	0	0	1	43
chr1	517267	522858	2	2	1	1	8	57
chr1	523388	524479	2	2	0	0	1	49
chr1	631097	631229	2	2	0	0	1	26
chr1	631317	631481	2	2	0	0	2	36
chr1	632886	633095	2	2	0	1	0	42
chr1	634695	634776	2	2	0	1	0	61
chr1	725980	746518	1	3	0	0	2	59
chr1	729805	733306	2	2	1	0	2	55
chr1	733365	735422	2	2	1	0	1	12
chr1	743351	746694	2	2	0	0	7	62
chr1	746499	746694	2	2	0	0	1	17
chr1	746819	749237	2	2	0	0	15	54
chr1	746819	753662	2	2	0	0	1	60
chr1	746819	756076	2	2	1	0	2	57
chr1	749382	756076	2	2	0	0	1	52
chr1	753853	756076	2	2	0	0	1	44
chr1	756142	758966	2	2	1	4	14	58
chr1	756142	759041	2	2	0	0	1	35
chr1	758703	759070	2	2	0	0	1	43
chr1	759124	764722	2	2	1	1	10	57
chr1	765248	766328	2	2	1	0	7	52
chr1	766388	768547	2	2	1	0	8	59
chr1	768614	769496	2	2	1	0	3	57
chr1	769713	772975	2	2	1	0	2	54
chr1	829105	847653	1	1	1	1	0	18
chr1	944801	945056	2	2	1	1	0	22
chr1	945654	946172	2	2	1	1	0	57
chr1	946287	946401	2	2	1	1	0	37
chr1	946546	948130	2	2	1	1	0	28
chr1	948604	951126	2	2	1	1	0	16
chr1	952140	952411	2	2	1	2	0	54
chr1	952601	953174	2	2	1	4	0	49
chr1	953289	953781	2	2	1	4	0	53
chr1	953893	954003	2	2	1	4	0	56
chr1	954083	955922	2	2	1	1	0	47
chr1	956014	956094	2	2	1	2	0	44
chr1	956216	956893	2	2	1	4	0	41
chr1	957026	957098	2	2	1	5	0	40
chr1	957274	958928	2	2	1	1	0	50
chr1	959082	959214	2	2	1	3	0	46
chr1	1082988	1083914	2	2	1	1	0	11
chr1	1087205	1087501	2	2	1	1	0	34
chr1	1090429	1090875	2	2	1	1	0	35
chr1	1090984	1091471	2	2	1	1	0	55
chr1	1091566	1091990	2	2	1	1	0	42
chr1	1092104	1111673	2	2	0	2	0	53
chr1	1111822	1115021	2	2	0	1	0	55
chr1	1218928	1223243	2	2	1	2	0	39
chr1	1223358	1223831	2	2	1	1	0	13
chr1	1223969	1228467	2	2	1	1	0	7
chr1	1242647	1242834	2	2	1	2	0	37
chr1	1242914	1243061	2	2	1	2	0	48
chr1	1255488	1256044	2	2	1	6	0	51
chr1	1256126	1256991	2	2	1	2	0	23
chr1	1257131	1257207	2	2	1	3	0	46
chr1	1257311	1263345	2	2	1	3	0	39
chr1	1263387	1267861	2	2	1	2	0	41
chr1	1267993	1273665	2	2	1	2	0	27
chr1	1308721	1308914	1	1	1	1	0	15
chr1	1308973	1309085	1	1	1	4	0	40
chr1	1309274	1309453	1	1	1	6	0	47
chr1	1309604	1309680	1	1	1	1	0	61
chr1	1309852	1310633	1	1	1	2	0	45
chr1	1310689	1310908	1	1	1	1	0	25
chr1	1311072	1311329	1	1	1	3	0	53
