chr1	135494	139424	1	3	0	0	1	19
chr1	139848	142946	2	2	0	0	1	20
chr1	143012	146385	2	2	1	1	2	40
chr1	172689	173752	2	2	1	0	1	41
chr1	187548	195342	1	1	0	1	0	52
chr1	188903	195262	2	2	1	0	1	33
chr1	491477	494626	1	3	0	0	1	19
chr1	495050	497108	2	2	1	0	1	54
chr1	501621	502186	2	2	1	1	0	8
chr1	501621	502464	2	2	1	0	1	59
chr1	632202	632417	2	2	0	1	0	17
chr1	632274	634116	2	2	0	0	4	55
chr1	633304	633365	2	2	0	2	0	57
chr1	726480	729532	1	3	0	0	1	19
chr1	729805	733306	2	2	1	0	1	58
chr1	732208	732980	2	2	1	1	3	60
chr1	733365	735422	2	2	1	0	1	31
chr1	736771	738833	2	2	0	0	1	16
chr1	743351	744194	2	2	1	0	1	59
chr1	773108	774170	2	2	1	0	1	40
chr1	944801	945041	2	2	1	5	0	60
chr1	944801	945056	2	2	1	1	0	48
chr1	945147	945517	2	2	1	2	0	58
chr1	945654	946172	2	2	1	3	0	58
chr1	946287	946401	2	2	1	2	0	60
chr1	946546	948130	2	2	1	1	0	24
chr1	948604	951126	2	2	1	1	0	8
chr1	952140	952411	2	2	1	1	0	46
chr1	952601	953174	2	2	1	1	0	25
chr1	953289	953781	2	2	1	1	0	54
chr1	953893	954003	2	2	1	2	0	34
chr1	954083	955922	2	2	1	3	0	34
chr1	956014	956094	2	2	1	3	0	43
chr1	956216	956893	2	2	1	4	0	45
chr1	957026	957098	2	2	1	2	0	34
chr1	1013577	1013983	1	1	1	1	0	49
chr1	1044024	1044108	1	1	1	1	0	36
chr1	1044440	1045160	1	1	1	1	0	45
chr1	1049796	1049902	1	1	1	1	0	13
chr1	1050038	1050232	1	1	1	2	0	37
chr1	1050330	1050426	1	1	1	1	0	48
chr1	1051370	1051452	1	1	1	1	0	6
chr1	1051646	1051727	1	1	1	2	0	37
chr1	1053978	1054447	1	1	1	2	0	37
chr1	1218634	1218768	2	2	1	1	0	13
chr1	1218928	1223243	2	2	1	2	0	49
chr1	1223358	1223831	2	2	1	2	0	18
chr1	1223969	1228467	2	2	1	2	0	60
chr1	1255488	1256044	2	2	1	4	0	54
chr1	1256126	1256991	2	2	1	2	0	37
chr1	1257131	1257207	2	2	1	6	0	61
chr1	1257311	1263345	2	2	1	2	0	39
chr1	1263387	1267861	2	2	1	6	0	42
chr1	1295939	1296014	2	2	1	1	0	59
chr1	1308721	1309085	1	1	1	1	0	7
chr1	1309604	1309680	1	1	1	2	0	56
chr1	1311072	1311329	1	1	1	1	0	24
chr1	1311925	1312017	2	2	1	1	0	39
chr1	1312148	1312225	2	2	1	1	0	41
chr1	1312502	1312592	2	2	1	1	0	56
chr1	1312701	1312786	2	2	1	1	0	31
chr1	1319525	1320455	2	2	1	1	0	57
chr1	1320530	1320995	2	2	1	1	0	59
chr1	1338437	1338521	2	2	1	2	0	41
chr1	1338654	1339286	2	2	1	1	0	37
chr1	1339440	1339581	2	2	1	1	0	46
chr1	1339650	1339735	2	2	1	1	0	11
chr1	1339813	1340037	2	2	1	2	0	62
chr1	1373903	1373999	2	2	1	4	0	52
chr1	1374791	1374996	2	2	1	2	0	47
chr1	1374791	1375153	2	2	1	2	0	45
chr1	1382235	1382504	1	1	0	1	0	48
