chr1	17743	17914	2	2	1	0	1	59
chr1	18062	18267	2	2	1	0	3	29
chr1	18367	24737	2	2	1	0	3	62
chr1	139848	140074	2	2	1	1	3	58
chr1	142300	142946	2	2	0	1	4	57
chr1	143012	146126	2	2	0	2	8	61
chr1	144487	146126	2	2	0	0	3	61
chr1	146190	146385	2	2	0	1	11	56
chr1	146510	146641	2	2	1	4	4	58
chr1	146510	155766	2	2	1	0	6	49
chr1	146812	155766	2	2	0	0	3	56
chr1	149073	153353	2	2	0	0	4	60
chr1	153544	155766	2	2	0	0	5	61
chr1	155832	164262	2	2	1	3	21	62
chr1	164792	165883	2	2	1	1	12	57
chr1	165943	168099	2	2	1	1	12	51
chr1	168166	169048	2	2	1	1	10	57
chr1	169265	172556	2	2	1	2	5	61
chr1	172689	173752	2	2	1	1	4	57
chr1	188585	188790	2	2	1	0	1	29
chr1	491927	502552	0	0	0	1	3	55
chr1	494899	494991	2	2	1	0	3	5
chr1	497300	501555	2	2	1	1	0	19
chr1	498306	498398	2	2	1	0	5	37
chr1	500909	501555	2	2	0	0	17	60
chr1	500909	514358	2	2	0	0	4	14
chr1	500909	743285	2	2	0	0	12	57
chr1	501621	502464	2	2	1	1	0	41
chr1	501621	504720	2	2	0	0	15	61
chr1	501621	746435	2	2	0	0	15	61
chr1	502662	504979	2	2	1	0	1	9
chr1	503096	504720	2	2	0	0	2	40
chr1	504752	745224	0	0	0	10	3	54
chr1	504784	504979	2	2	0	0	16	56
chr1	504784	746694	2	2	0	0	13	56
chr1	505104	505235	2	2	0	0	1	50
chr1	505104	514358	2	2	1	2	7	61
chr1	505104	749237	2	2	0	0	6	58
chr1	505406	514358	2	2	0	0	3	56
chr1	507670	511945	2	2	0	0	4	60
chr1	512136	514358	2	2	0	0	3	17
chr1	514424	522858	2	2	0	0	17	62
chr1	514424	764722	2	2	0	0	11	62
chr1	517267	522858	2	2	1	1	7	59
chr1	527861	531151	2	2	0	0	3	61
chr1	631097	631229	2	2	0	0	4	58
chr1	631194	631238	2	2	0	0	2	60
chr1	631317	631481	2	2	0	0	2	45
chr1	631375	632248	1	3	0	0	3	36
chr1	631398	631615	2	2	0	6	1	57
chr1	632228	633421	2	4	0	1	7	28
chr1	729805	733306	2	2	1	0	5	37
chr1	742639	743285	2	2	0	0	15	60
chr1	743351	746435	2	2	0	0	15	61
chr1	744826	746435	2	2	0	0	3	61
chr1	744826	746694	2	2	1	1	0	12
chr1	746499	746694	2	2	0	0	13	56
chr1	746819	749237	2	2	0	0	6	58
chr1	746819	756076	2	2	1	0	1	29
chr1	749382	756076	2	2	0	0	1	18
chr1	753853	756076	2	2	0	0	4	61
chr1	756142	758966	2	2	1	1	3	61
chr1	759124	764722	2	2	1	0	6	59
chr1	765248	766328	2	2	1	0	9	59
chr1	766388	768547	2	2	1	1	7	51
chr1	768614	769496	2	2	1	1	6	57
chr1	769713	772975	2	2	1	0	9	61
chr1	773108	774170	2	2	1	0	1	21
chr1	789967	790676	0	0	0	4	3	31
chr1	827776	829002	1	1	1	2	0	8
chr1	829105	853390	1	1	0	1	0	59
chr1	852111	852670	1	1	1	3	0	42
chr1	852767	853390	1	1	1	1	0	7
chr1	944801	945056	2	2	1	3	0	44
chr1	945147	945517	2	2	1	8	0	49
chr1	945654	946172	2	2	1	8	0	56
chr1	946247	948197	0	0	0	4	0	35
chr1	946287	946401	2	2	1	4	0	60
chr1	946546	948130	2	2	1	2	0	47
chr1	948233	948489	2	2	1	7	0	54
chr1	948604	951126	2	2	1	1	0	31
chr1	951239	951999	2	2	1	8	0	52
chr1	952140	952411	2	2	1	6	0	56
chr1	952601	953174	2	2	1	13	0	62
chr1	953289	953781	2	2	1	19	0	60
chr1	953893	954003	2	2	1	4	0	25
chr1	954083	955922	2	2	1	10	0	54
chr1	956014	956094	2	2	1	22	0	58
chr1	956216	956893	2	2	1	12	0	59
chr1	957026	957098	2	2	1	10	0	56
chr1	957274	958928	2	2	1	5	0	41
chr1	959082	959214	2	2	1	4	0	42
chr1	1013577	1013983	1	1	1	6	0	61
chr1	1020374	1022200	1	1	1	5	0	46
chr1	1218634	1218768	2	2	1	1	0	20
chr1	1223969	1228467	2	2	1	1	0	59
chr1	1255488	1256044	2	2	1	6	0	49
chr1	1256126	1256991	2	2	1	5	0	61
chr1	1257131	1257207	2	2	1	12	0	61
chr1	1257311	1263345	2	2	1	5	0	41
chr1	1263387	1267861	2	2	1	5	0	39
chr1	1267993	1273665	2	2	1	1	0	55
chr1	1308708	1309716	0	0	0	5	0	33
chr1	1308973	1309085	1	1	1	1	0	24
chr1	1309604	1309680	1	1	1	1	0	33
chr1	1309852	1310633	1	1	1	3	0	33
chr1	1310689	1310908	1	1	1	4	0	36
chr1	1311072	1311329	1	1	1	5	0	59
chr1	1311925	1312017	2	2	1	1	0	9
chr1	1312369	1312439	2	2	1	2	0	16
chr1	1312502	1312592	2	2	1	2	0	57
chr1	1312701	1312786	2	2	1	3	0	39
chr1	1312950	1313034	2	2	1	2	0	58
chr1	1313125	1313508	2	2	1	3	0	53
chr1	1313593	1313731	2	2	1	2	0	50
chr1	1315619	1319295	2	2	1	2	0	49
chr1	1373903	1373999	2	2	1	22	0	59
chr1	1374446	1374704	2	2	1	7	0	49
chr1	1374791	1374996	2	2	1	2	0	48
chr1	1374791	1375153	2	2	1	5	0	45
chr1	1387583	1387776	2	2	1	1	0	23
chr1	1387870	1387953	2	2	1	5	0	60
chr1	1388066	1390229	2	2	1	6	0	48
chr1	1390372	1390458	2	2	1	7	0	33
chr1	1390564	1390765	2	2	1	5	0	28
chr1	1390866	1392678	2	2	1	3	0	55
chr1	1390866	1393395	2	2	1	7	0	62
chr1	1392804	1393395	2	2	1	1	0	11
chr1	1393461	1395393	2	2	1	7	0	59
chr1	1395515	1398232	2	2	1	7	0	59
chr1	1398343	1398596	2	2	1	2	0	43
chr1	1398672	1399018	2	2	1	7	0	58
chr1	1402257	1405808	2	2	1	41	0	62
chr1	1405887	1406908	2	2	1	40	0	61
chr1	1407020	1407130	2	2	1	30	0	60
chr1	1479109	1480866	1	1	1	2	2	41
chr1	1480937	1482137	1	1	1	4	3	56
chr1	1482304	1482544	1	1	1	3	0	36
chr1	1482615	1485015	1	1	1	2	0	28
chr1	1485172	1485781	1	1	1	2	1	42
chr1	1485839	1486109	1	1	1	3	0	48
chr1	1486236	1486543	1	1	1	8	1	62
chr1	1486669	1487862	1	1	1	9	0	53
chr1	1487915	1489203	1	1	1	9	0	51
chr1	1489275	1490256	1	1	1	4	0	43
chr1	1490425	1490562	1	1	1	2	0	22
chr1	1512474	1516011	1	1	1	3	0	59
chr1	1517776	1518920	1	1	1	0	2	41
chr1	1518991	1520140	1	1	1	0	2	23
chr1	1520307	1520547	1	1	1	0	1	55
chr1	1522900	1523510	1	1	1	0	1	34
chr1	1523965	1524272	1	1	1	0	1	23
chr1	1526532	1527694	1	1	1	2	0	34
chr1	1541733	1541984	2	2	0	4	0	51
chr1	1542168	1543868	2	2	1	39	0	57
chr1	1543988	1544862	2	2	1	50	0	60
chr1	1545003	1564772	2	2	1	50	0	58
chr1	1563088	1564821	0	0	0	4	0	60
chr1	1564917	1574477	2	2	1	25	0	58
chr1	1613895	1614586	2	2	0	2	0	37
chr1	1614505	1615624	0	0	0	3	0	49
chr1	1629312	1629384	1	1	1	1	0	36
chr1	1629567	1629638	1	1	1	1	0	50
chr1	1629705	1630291	1	1	1	1	0	15
chr1	1636482	1636681	2	2	1	1	0	33
chr1	1636799	1636896	2	2	1	1	1	37
chr1	1637005	1637080	2	2	1	1	1	59
